marker,chr,pos
backupUNC110065767,11,47.071245
UNC110464797,11,47.299229
UNC110869341,11,47.651068
JAX00027124,11,48.178537
JAX00310262,11,48.245942
JAX00310342,11,48.714541
JAX00310430,11,49.28492
JAX00310507,11,49.917122
UNC110470088,11,50.015022
UNC_rs26980031,11,50.420012
UNC111366266,11,50.75798
backupUNC111366842,11,51.089234
backupUNC110896443,11,51.297427
JAX00198160,11,51.311692
backupUNC110898756,11,51.563447
backupUNC110902483,11,52.071651
backupUNC111368672,11,52.33638
JAX00310992,11,52.408075
JAX00027462,11,52.751341
backupJAX00311063,11,52.781479
backupJAX00311229,11,53.427421
backupUNC110916287,11,53.768768
backupUNC110067186,11,54.184916
UNC110202393,11,54.349058
UNC111429900,11,54.493734
backupUNC110068921,11,55.263309
UNC110224177,11,55.40674
UNC110202694,11,55.917583
JAX00311806,11,56.276376
UNC110071834,11,56.425291
backupUNC111430357,11,56.673506
backupUNC110470881,11,56.925017
JAX00312084,11,57.370092
UNC110077264,11,57.745441
UNC110080057,11,58.077068
backupUNC110945346,11,58.595448
backupUNC110087516,11,58.901501
UNC110088427,11,59.019724
backupUNC110334328,11,59.445227
UNC110337269,11,59.878192
JAX00312605,11,59.911647
backupUNC110090777,11,60.30491
UNC111342185,11,60.728301
UNC110091639,11,60.86824
UNC110091968,11,61.324742
UNC110092358,11,61.63064
backupUNC110957541,11,61.980829
UNC110960033,11,62.357997
UNC110346139,11,63.011834
backupUNC110475911,11,63.358564
backupUNC110348306,11,63.661618
JAX00313652,11,64.296598
JAX00313763,11,64.881173
backuprs45995944,11,65.485614
backupUNC110536620,11,65.756786
UNC110537357,11,66.049215
UNC110098651,11,66.357303
JAX00028484,11,66.513693
UNC110100720,11,66.879719
backupUNC110101514,11,67.33882
backupUNC110997924,11,67.542205
UNC110102175,11,67.741211
JAX00028608,11,68.149398
UNC111004824,11,68.409225
UNC111374186,11,68.646755
backupUNC110104577,11,69.270011
JAX00314659,11,69.548424
UNC110105089,11,69.805763
backupUNC110105518,11,70.565593
UNC_rs46026316,11,70.821933
JAX00028848,11,71.361233
UNC110108213,11,71.870339
backupUNC110109044,11,72.016516
backupUNC110353044,11,72.264775
UNC110206334,11,72.556476
UNC111029535,11,73.652967
backupUNC111029848,11,73.707356
backupJAX00723531,11,74.217077
UNC110228092,11,74.747405
JAX00315437,11,75.110859
backupUNC110113062,11,75.311868
backupJAX00029149,11,75.753927
backupUNC111042711,11,76.022245
backupJAX00029181,11,76.175812
UNC110114767,11,76.580525
UNC110115094,11,76.924764
JAX00198686,11,76.951258
UNC110115344,11,77.02237
backupUNC111051966,11,77.52766
JAX00315859,11,78.022863
UNC111055984,11,78.186993
JAX00029390,11,78.96372
backupJAX00029408,11,79.202374
JAX00316073,11,79.547177
JAX00316108,11,79.754633
backupJAX00198752,11,79.812008
UNC110207254,11,80.086812
JAX00316215,11,80.617602
JAX00029542,11,81.002398
JAX00316356,11,81.441397
JAX00029577,11,81.444538
JAX00029595,11,81.70168
JAX00316458,11,81.868539
JAX00316517,11,82.187018
UNC110117187,11,82.981522
UNC110117765,11,83.017029
UNC110118654,11,83.362777
JAX00316855,11,83.803663
backupUNC110120584,11,84.150192
UNC110207961,11,84.425958
JAX00317018,11,84.790727
backupUNC110121711,11,85.280203
backupUNC110122621,11,86.254216
UNC111106892,11,86.543867
UNC110124475,11,87.010963
UNC110124839,11,87.754074
UNC110360237,11,88.221438
backupUNC110131141,11,88.516317
UNC110136152,11,89.105358
UNC110138977,11,89.418377
UNC110542920,11,89.677151
backupUNC110145177,11,90.142508
UNC110146264,11,90.565731
backupUNC110146790,11,90.754595
backupUNC111490015,11,91.582479
UNC111137143,11,91.893486
JAX00318230,11,91.932388
UNC111437875,11,92.20418
JAX00318359,11,92.74347
JAX00318512,11,93.310424
UNC110155146,11,93.510451
UNC110363807,11,93.809516
UNC110503689,11,94.143019
backupUNC110157426,11,94.741867
backupUNC110372717,11,95.151146
backupUNC110375463,11,95.520344
UNC110549757,11,95.861493
JAX00319110,11,96.17147
UNC110158186,11,96.683859
UNC110158415,11,97.027016
backupUNC111160946,11,97.299279
UNC110504787,11,97.362402
UNC110389132,11,97.929323
UNC110159767,11,98.361246
UNC110504977,11,98.593689
backupUNC110160569,11,99.001179
UNC110161540,11,99.460792
backupUNC110391038,11,100.018827
JAX00319897,11,100.051946
UNC110162402,11,100.357896
backupUNC110162487,11,100.641617
JAX00031045,11,101.078233
UNC110163145,11,101.352705
UNC110164426,11,101.828003
backupUNC111189516,11,101.841867
JAX00320303,11,102.358837
backupJAX00031170,11,102.710806
backupUNC110507998,11,103.295096
UNC110166744,11,103.490473
UNC110397484,11,103.936726
UNC110508562,11,104.070447
JAX00320791,11,104.298107
JAX00320842,11,104.67574
backupUNC110399576,11,104.84441
UNC110169545,11,105.406394
JAX00031375,11,105.48156
UNC110169981,11,105.802002
UNC111218871,11,106.463823
backupUNC111221699,11,106.77067
backupUNC110400857,11,107.422428
UNC110172569,11,108.122474
JAX00321339,11,108.435923
backupJAX00321440,11,109.18461
JAX00321533,11,109.756011
UNC110175963,11,110.221967
UNC110177474,11,110.60459
JAX00321670,11,110.89094
backupUNC110178013,11,111.509715
JAX00321825,11,111.791107
backupUNC110406546,11,112.74578
UNC110411106,11,113.232552
UNC110181162,11,113.239538
UNC110182249,11,113.732345
backupJAX00322333,11,113.884093
UNC110182679,11,114.179469
UNC110423927,11,115.30001
UNC110185726,11,115.62036
UNC110186306,11,115.835486
UNC110186950,11,116.15567
UNC110187063,11,116.307385
JAX00032222,11,116.801365
backupUNC110188878,11,116.891609
UNC110189475,11,117.169857
backupJAX00199551,11,117.489289
UNC110426222,11,118.276922
backupJAX00032362,11,118.683688
backupJAX00323386,11,119.119713
JAX00032420,11,119.431386
JAX00032431,11,119.595789
JAX00323558,11,120.044136
UNC110561799,11,120.303423
JAX00323595,11,120.308847
UNC110561971,11,120.645076
UNC110193115,11,121.597434
UNC110194536,11,121.946117
UNC120000218,12,3.562561
UNC120000271,12,3.684189
backupUNC120343260,12,4.176842
UNC120617581,12,4.512025
JAX00324118,12,4.516052
backupJAX00032746,12,4.799132
UNC120343709,12,5.38894
UNC120000974,12,5.600036
UNC120575179,12,6.185028
UNC120345124,12,6.716257
JAX00324775,12,7.303089
UNC120345621,12,7.710675
JAX00324880,12,7.723483
backupUNC120346225,12,7.97908
backupUNC120346593,12,8.363437
backupUNC120347016,12,8.454447
JAX00033054,12,8.916844
UNC120347469,12,9.203542
UNC120001653,12,9.569541
backupUNC120348716,12,9.848511
JAX00033129,12,9.923626
UNC120650885,12,10.594165
UNC120350890,12,11.350585
backupUNC120005635,12,11.475378
backupUNC120488539,12,11.818612
backupJAX00033291,12,12.091806
UNC120007934,12,12.375199
backupUNC120008313,12,12.6025
UNC120281392,12,13.169947
UNC120490011,12,13.300637
UNC120009435,12,13.736894
backupUNC120009543,12,14.063545
backupUNC120357910,12,14.535984
backupUNC120679525,12,14.768438
UNC120010738,12,15.041487
UNC120281659,12,15.446915
JAX00033574,12,15.854718
backuprs29183816,12,15.903412
UNC120018122,12,16.556931
backupJAX00327043,12,17.070621
UNC120024317,12,17.334919
UNC120026302,12,17.63375
backupUNC120027003,12,17.803403
UNC120364493,12,18.420334
UNC120694965,12,20.666325
UNC120037491,12,21.891162
UNC120040257,12,24.416165
backupUNC120041379,12,24.639838
backuprs50455283,12,24.910368
UNC_rs29214434,12,25.142705
UNC120049802,12,25.697421
UNC120286281,12,25.784824
JAX00034163,12,26.149357
UNC120056080,12,26.375945
UNC120066547,12,27.506037
backupUNC120374690,12,27.770081
UNC120375113,12,28.075205
backupJAX00034327,12,28.322426
backupUNC120375408,12,28.430476
UNC120376356,12,28.933017
UNC120555030,12,29.256564
backupUNC120287742,12,29.355413
UNC120377140,12,29.744094
UNC120717169,12,30.210545
backupUNC120377584,12,30.399402
UNC120095355,12,30.527178
UNC120378724,12,31.211373
JAX00329534,12,31.619298
UNC120099831,12,31.757573
backupUNC120101900,12,32.453316
backupUNC120379327,12,32.640563
backupUNC120736215,12,33.177212
JAX00329817,12,33.213291
UNC120104534,12,33.278582
UNC120105823,12,33.815455
JAX00034763,12,34.15469
UNC120106910,12,34.607741
UNC120382492,12,34.92789
backupUNC120115341,12,35.674317
UNC120116202,12,35.894453
JAX00330654,12,36.689834
UNC_rs48206748,12,37.166492
backupJAX00330810,12,37.449477
JAX00200100,12,37.467873
UNC121334992,12,37.713587
backupJAX00330966,12,38.300058
UNC120392193,12,39.149795
UNC120117169,12,39.694333
JAX00035187,12,39.906807
UNC120117709,12,40.327359
UNC120118084,12,40.509474
UNC120289898,12,40.900825
backupUNC120783111,12,41.102032
backupUNC120118970,12,41.483471
UNC120119077,12,41.754927
UNC120119227,12,41.79943
UNC120119439,12,42.37183
UNC120501570,12,43.152562
UNC120501650,12,43.333021
JAX00331977,12,43.339731
JAX00035480,12,43.788025
UNC120394857,12,44.189626
UNC120395328,12,44.390812
UNC120396195,12,44.920618
UNC120121061,12,45.26124
backupJAX00332542,12,45.617883
backupUNC120818409,12,45.719961
UNC120122707,12,46.420986
JAX00035691,12,46.605385
UNC120831445,12,47.629939
UNC120398535,12,48.065848
JAX00035800,12,48.068297
UNC120399042,12,48.261495
UNC120399446,12,48.782658
backupJAX00200366,12,49.174472
JAX00200374,12,49.425704
JAX00333096,12,49.442837
UNC120399677,12,49.799548
JAX00333178,12,50.08783
JAX00035977,12,50.419089
UNC_rs47571280,12,50.93489
JAX00333321,12,50.938433
UNC120134157,12,51.27804
backupUNC120854410,12,51.424215
backupJAX00333590,12,52.170338
UNC120142417,12,52.366743
UNC120401858,12,52.810062
UNC120152111,12,53.5477
UNC120403310,12,54.074562
JAX00200421,12,54.075189
backupJAX00334172,12,54.117761
UNC120404140,12,54.662476
backuprs46609137,12,54.861962
UNC120503169,12,55.026575
JAX00334431,12,55.485248
UNC120872436,12,55.665515
UNC120405756,12,56.006328
JAX00334524,12,56.239434
UNC120158666,12,56.636607
UNC120406284,12,56.97644
JAX00334702,12,57.144393
UNC120503461,12,57.506774
UNC120409274,12,58.251587
backuprs29195375,12,58.51304
JAX00334975,12,58.806734
UNC120161235,12,58.917476
UNC120161453,12,59.344578
UNC120162399,12,59.547925
JAX00335209,12,59.820961
JAX00335263,12,60.148297
backupUNC120906873,12,60.495413
UNC120410712,12,60.828999
backupUNC120165178,12,61.288263
UNC120923296,12,62.437918
UNC120414467,12,63.388043
UNC120166420,12,63.966038
UNC120166893,12,64.145259
backupUNC120167604,12,64.467019
UNC120559153,12,64.862455
UNC120168993,12,65.24229
UNC120417048,12,65.675274
UNC120169290,12,66.1814
JAX00037184,12,66.639291
backupUNC120170285,12,67.40077
backupUNC120171345,12,67.769815
backupUNC120172459,12,68.014086
backupUNC120418855,12,68.802261
UNC120175086,12,69.397678
JAX00037407,12,69.614887
JAX00336932,12,69.704519
UNC120176909,12,70.577202
backupUNC120177949,12,71.047138
backupUNC120422555,12,71.497283
UNC120180576,12,71.820763
backupJAX00037596,12,72.143824
UNC120182109,12,72.402407
backupUNC120183254,12,72.923423
UNC120183627,12,73.070596
JAX00337918,12,73.302125
backupUNC120186393,12,74.102717
UNC121006295,12,74.386715
backupUNC120189472,12,75.407559
backuprs16820550,12,76.166863
UNC120191278,12,76.589794
backupUNC120191547,12,76.762166
UNC120192659,12,77.258749
UNC120193395,12,78.093651
JAX00038044,12,78.099798
UNC121385678,12,78.213003
UNC120193604,12,78.603526
UNC120511584,12,78.920498
backupJAX00201003,12,79.151375
backupJAX00038162,12,79.700881
backupUNC120194864,12,80.043288
JAX00339433,12,80.237314
JAX00038236,12,80.661095
JAX00038260,12,80.99252
UNC120195454,12,81.111438
UNC121388480,12,81.649471
UNC120426331,12,81.713864
UNC120426410,12,82.123009
backupUNC120427232,12,82.346296
JAX00339819,12,82.35856
backupUNC121057817,12,83.343033
backupUNC121058314,12,83.459712
UNC121060971,12,83.772462
JAX00038466,12,83.777007
UNC120195854,12,84.104924
backupUNC121066656,12,84.454496
UNC121066720,12,84.464116
UNC120195970,12,84.895759
JAX00340288,12,85.214491
JAX00340290,12,85.236288
JAX00340350,12,85.570268
backupJAX00038625,12,85.889061
backupUNC121388892,12,86.523551
JAX00038680,12,86.632409
UNC120196274,12,87.045535
backupUNC120196378,12,87.198361
UNC120198168,12,88.299032
UNC120199018,12,88.541689
UNC120199959,12,88.899305
JAX00340961,12,89.173057
UNC120201699,12,89.581796
UNC121103069,12,89.757668
JAX00341204,12,90.794497
UNC120203086,12,91.033805
UNC120203703,12,91.306629
UNC120204066,12,91.485783
backupUNC121120966,12,91.886669
JAX00341727,12,92.226809
UNC120430727,12,93.205843
UNC120332936,12,93.554529
backupUNC121138805,12,94.142988
JAX00039223,12,94.362851
UNC121144756,12,94.710892
backupUNC121149293,12,95.084989
UNC121152247,12,95.365574
JAX00342337,12,95.741458
JAX00039354,12,96.105012
backupJAX00342453,12,96.549584
UNC120433382,12,96.579162
UNC121432387,12,96.899771
UNC121171686,12,97.281758
UNC120433451,12,97.599125
backupJAX00039505,12,98.130422
UNC120210236,12,98.616962
JAX00342932,12,98.960867
UNC120212333,12,99.0694
JAX00343047,12,99.437422
JAX00039620,12,99.668393
UNC120214146,12,99.953403
backupJAX00343251,12,100.267362
UNC120514719,12,100.737207
UNC120334163,12,100.963355
backupJAX00343655,12,101.924472
UNC120219069,12,102.065886
backupUNC120434690,12,102.501299
UNC120434947,12,102.564146
backupUNC120219860,12,102.996633
JAX00343974,12,103.218229
JAX00343975,12,103.223698
backupUNC121217690,12,103.595928
UNC120519063,12,104.259879
JAX00039974,12,104.425478
UNC120225703,12,104.868068
UNC120435288,12,105.052391
JAX00344612,12,105.824701
backupUNC121237008,12,106.109434
UNC120565670,12,106.365696
UNC120435580,12,107.121634
backupJAX00345217,12,107.704105
UNC120441142,12,108.0717
UNC120442837,12,108.529109
UNC120443824,12,109.058681
JAX00040338,12,109.294855
backupUNC120445049,12,109.631662
JAX00040432,12,110.532653
UNC120448239,12,110.784371
JAX00040468,12,111.012162
UNC120531234,12,111.505148
backupUNC120450395,12,111.691284
backupUNC120454602,12,112.171774
JAX00040559,12,112.211516
backupUNC120458166,12,112.507215
UNC120460713,12,112.805359
UNC120227583,12,113.227665
JAX00347015,12,113.574112
JAX00347132,12,113.880988
UNC120467261,12,114.186344
UNC120242952,12,114.351979
UNC120248559,12,114.648465
UNC120473931,12,115.05831
UNC120312201,12,115.693553
backupUNC120269493,12,116.628439
UNC120483125,12,117.273528
UNC120275656,12,118.195954
UNC120276024,12,118.713383
UNC120277617,12,119.34299
JAX00348917,13,4.466555
UNC130415489,13,4.725793
UNC130005651,13,5.395778
JAX00201897,13,5.825195
JAX00201905,13,6.198178
JAX00349206,13,6.2015
backupUNC130417705,13,6.57152
JAX00041446,13,7.088753
UNC130645771,13,7.390597
UNC130423804,13,7.57167
JAX00349476,13,7.573803
backupJAX00041510,13,7.9993
JAX00349662,13,8.618531
backupUNC130434346,13,8.748975
UNC130006328,13,9.263117
JAX00349771,13,9.265138
backupUNC130006609,13,9.344649
UNC130007643,13,9.88336
UNC130443004,13,10.051763
UNC130223068,13,10.568794
JAX00041704,13,10.581907
UNC130449407,13,10.972693
JAX00350090,13,11.276029
UNC130453704,13,11.596008
JAX00350207,13,11.778389
backupUNC130456957,13,11.983849
UNC130013342,13,12.535416
UNC130014044,13,13.045352
UNC130469128,13,14.455435
UNC130269169,13,14.739893
backupUNC130017770,13,14.914649
UNC130018261,13,15.526097
backupJAX00042076,13,16.03709
UNC130018533,13,16.123705
backupUNC130018837,13,16.693582
JAX00351083,13,16.705887
UNC130487260,13,16.968496
JAX00351238,13,17.236701
UNC130020459,13,17.415032
JAX00351388,13,18.153011
JAX00351389,13,18.154946
backupJAX00351463,13,18.381064
backupUNC130272625,13,18.72118
JAX00042288,13,19.031855
UNC130272753,13,19.116927
JAX00351791,13,19.658269
backupUNC130024313,13,19.661842
backupUNC130026844,13,20.253831
JAX00042387,13,20.335379
backupUNC130275056,13,20.666111
JAX00042454,13,21.246628
backupUNC130032318,13,22.098537
UNC130707507,13,22.308
UNC130708966,13,22.996492
JAX00042590,13,23.137997
UNC130033176,13,23.561128
JAX00202258,13,24.176523
JAX00352673,13,24.178717
backupUNC130715525,13,24.371287
backupUNC131401561,13,24.677717
backupUNC130720137,13,24.873461
UNC130723388,13,25.249957
JAX00042767,13,25.494244
UNC130034189,13,25.994175
JAX00353101,13,26.380079
UNC130034282,13,26.807486
JAX00042892,13,27.191916
UNC130034396,13,27.645334
JAX00353333,13,27.841377
JAX00353381,13,28.203914
JAX00042998,13,28.61276
JAX00353511,13,29.006544
UNC130034804,13,29.305552
JAX00353670,13,29.745275
UNC130035466,13,30.18323
JAX00353811,13,30.459929
backupJAX00353971,13,31.217704
UNC130037842,13,31.427075
JAX00043209,13,31.429
backupUNC130280341,13,32.112215
JAX00354323,13,33.071258
backupJAX00354324,13,33.071339
backupUNC130778169,13,33.216991
backupUNC130282059,13,33.749471
JAX00354452,13,34.058666
UNC130282523,13,34.212937
backupJAX00354573,13,34.677517
JAX00354573,13,34.677517
UNC130038610,13,35.271541
JAX00354694,13,35.345167
UNC130283767,13,35.899671
backupJAX00354959,13,36.439978
backupUNC130285948,13,36.650862
JAX00043623,13,36.959619
UNC130286797,13,37.306897
UNC130039434,13,37.480818
UNC130040410,13,37.737109
backupUNC130041726,13,38.149033
backupUNC130045009,13,39.483767
backupUNC131342477,13,39.529949
JAX00355919,13,40.030516
backupJAX00355974,13,40.214772
UNC131408221,13,40.777577
UNC130048810,13,41.131156
JAX00356237,13,41.470942
UNC130840762,13,41.79626
UNC_rs29679573,13,43.086282
JAX00356544,13,43.681444
UNC130052184,13,43.73785
backupUNC130052716,13,44.11385
backupUNC130054365,13,44.605053
backupUNC130055300,13,45.202912
UNC130289322,13,45.476792
UNC130056169,13,45.526276
UNC130057009,13,45.926788
backupUNC130057954,13,46.205594
backupUNC130058582,13,46.65095
UNC130511312,13,46.714947
UNC130060882,13,47.274876
UNC130061456,13,47.381811
backupUNC130061976,13,47.627022
JAX00357336,13,47.970879
JAX00357337,13,47.975633
backupUNC130511796,13,48.502761
backupJAX00357503,13,49.46839
JAX00357570,13,49.98924
UNC130513140,13,50.527538
UNC130513179,13,50.849642
JAX00357684,13,51.122454
UNC130062816,13,51.479103
backupUNC130916333,13,51.79616
JAX00357963,13,52.196381
JAX00358281,13,53.304582
UNC130291690,13,53.44966
JAX00044888,13,53.885132
JAX00358605,13,54.252129
backupUNC130294653,13,54.789697
UNC130067319,13,54.930736
UNC130067930,13,55.398422
backupJAX00358818,13,55.505054
UNC130068198,13,55.970364
UNC130068723,13,56.290732
JAX00045106,13,56.794023
backupUNC130297246,13,57.123214
JAX00045144,13,57.32071
backupJAX00359380,13,57.432488
backupJAX00359396,13,57.500186
JAX00045188,13,57.886011
backupJAX00359615,13,58.350387
JAX00359713,13,58.823699
backupUNC130300669,13,59.819854
JAX00360215,13,60.116593
backupUNC130072354,13,60.434557
JAX00045378,13,60.45228
UNC130303066,13,60.779367
JAX00045475,13,61.927139
UNC130078658,13,62.588882
JAX00045542,13,62.827238
backupUNC131411267,13,62.959984
UNC130993665,13,63.391484
backupUNC130306089,13,63.637422
UNC130082117,13,63.875738
backuprs49428768,13,64.485428
backupUNC130091299,13,65.046263
UNC130092855,13,65.329654
UNC130093768,13,66.182149
UNC130093808,13,66.228346
UNC130101115,13,67.678291
UNC131003641,13,68.233809
UNC130104894,13,68.376007
backupUNC130311169,13,68.770056
backupUNC130109763,13,68.983772
backupUNC130311834,13,69.182672
backupJAX00361932,13,69.713241
UNC130119596,13,70.032171
UNC130120655,13,70.145359
JAX00046037,13,70.589833
UNC130121373,13,70.681118
backupUNC130121592,13,71.075268
backupUNC130122110,13,71.449643
JAX00362567,13,71.627333
UNC130313810,13,72.02092
backupUNC130314592,13,72.238686
backupUNC131413894,13,72.874624
UNC130235365,13,73.283331
JAX00046278,13,73.811627
backupUNC130531639,13,74.027119
UNC130123069,13,74.296442
UNC130123631,13,74.779851
UNC131045813,13,75.110296
backupUNC131047427,13,75.281524
UNC130124736,13,75.75839
UNC130125999,13,75.91256
backupUNC130235930,13,76.244983
backupUNC131334377,13,76.947785
UNC130135181,13,77.008138
JAX00363838,13,77.389451
JAX00046578,13,77.818203
UNC130535754,13,77.973351
JAX00203390,13,78.2772
backupUNC130138864,13,78.580541
backupUNC130139421,13,78.823824
backupJAX00046685,13,79.237789
UNC130140878,13,79.856167
JAX00203426,13,79.881136
backupJAX00046777,13,80.472012
backupUNC130143616,13,80.73785
backupUNC130144657,13,81.873751
JAX00046934,13,82.553651
UNC130237268,13,82.730024
backupUNC130147450,13,83.511281
JAX00047015,13,83.668116
backupJAX00047030,13,83.861269
UNC130148855,13,84.380894
UNC130148927,13,84.516171
UNC130598854,13,84.771041
UNC130320805,13,85.093435
UNC130322899,13,85.488324
backupUNC130149286,13,85.808377
backupUNC130537805,13,86.082014
UNC130152663,13,86.447688
JAX00047271,13,87.072996
UNC130330364,13,87.454559
UNC130154351,13,88.323001
UNC130539462,13,89.000056
JAX00365573,13,89.280944
UNC130157175,13,89.842602
backupUNC130157460,13,89.944237
UNC130573974,13,90.316657
JAX00365818,13,90.318564
backupJAX00047530,13,90.614362
JAX00047549,13,90.867953
UNC130336903,13,91.213141
UNC130541870,13,91.644881
JAX00366153,13,91.89179
JAX00366182,13,91.994121
UNC130157901,13,92.133202
UNC130339926,13,92.462939
backupUNC130340379,13,92.572135
backupUNC130158494,13,92.941708
backupUNC130159980,13,93.598241
backuprs51962291,13,94.113206
backuprs47957684,13,94.863448
JAX00366961,13,95.193235
backupUNC130544625,13,96.029874
JAX00047934,13,96.029928
backupUNC130349367,13,96.353545
backupJAX00367266,13,96.462503
backupUNC130350504,13,96.946985
UNC_rs29901294,13,97.379283
UNC130352072,13,98.010852
backupUNC130172954,13,98.494075
UNC130173154,13,98.594703
UNC130176908,13,99.681673
UNC_rs50924124,13,99.797379
UNC130178222,13,100.095523
backupUNC130178934,13,100.491852
backupUNC130355779,13,100.748434
JAX00048317,13,101.12953
UNC130179694,13,101.490478
UNC130357180,13,101.628472
UNC130180236,13,102.127004
UNC_rs50600855,13,102.531241
UNC130185218,13,103.291529
backupUNC130358380,13,103.4306
UNC130358766,13,103.639025
backupUNC130359831,13,104.818712
JAX00369070,13,104.954998
backupJAX00203958,13,105.27005
UNC131249188,13,105.587441
backupUNC130361779,13,106.016546
backupUNC130188568,13,106.390572
UNC130189414,13,106.975933
UNC130190892,13,107.951548
backupUNC131266311,13,108.253461
backupUNC130192073,13,108.419001
backupUNC130365612,13,108.923282
UNC_rs36558148,13,109.087653
UNC131275408,13,109.418645
UNC130193740,13,109.615509
backupJAX00370198,13,110.187849
backupUNC130195522,13,110.815604
JAX00370474,13,111.319671
UNC131295000,13,111.809304
backupUNC131297253,13,112.19074
UNC130196019,13,112.513187
UNC130376204,13,112.715308
UNC130196918,13,113.194105
UNC130242311,13,113.213873
UNC130386672,13,113.764089
JAX00371046,13,114.002205
backupJAX00049286,13,114.034157
JAX00371107,13,114.216438
backupUNC131308761,13,114.461621
JAX00049349,13,114.859992
backupUNC130399514,13,115.073727
UNC130203102,13,116.115825
UNC130208541,13,116.773978
UNC130210967,13,117.035659
JAX00371702,13,117.157695
UNC130216048,13,117.570475
backupUNC130557608,13,118.240522
UNC130410312,13,118.596608
UNC130411655,13,118.756184
backupUNC130220739,13,119.392941
JAX00049708,14,3.262695
UNC140000426,14,4.287642
JAX00372110,14,6.928785
backupUNC140686121,14,9.172301
UNC140017435,14,9.485415
UNC140019920,14,9.716964
UNC140025084,14,10.320251
UNC140035077,14,11.521713
UNC140731695,14,11.941933
UNC140042044,14,12.281289
UNC140044177,14,12.635537
UNC140055212,14,13.823214
backupUNC140436365,14,14.23676
UNC140436816,14,14.739962
backupUNC140062991,14,14.880907
UNC140070024,14,15.459665
JAX00373679,14,15.695707
JAX00373750,14,16.137156
UNC140438846,14,17.473429
JAX00374132,14,18.297439
UNC140092639,14,18.377719
backupUNC140094755,14,18.73862
backupJAX00050647,14,19.156762
backupUNC140098146,14,19.661962
backupJAX00050708,14,20.070731
backupJAX00050727,14,20.35136
UNC141357427,14,20.731192
backupUNC140099960,14,21.135201
UNC140101120,14,21.676151
UNC140101805,14,21.843009
JAX00374766,14,22.039472
backupJAX00374979,14,22.873892
JAX00375019,14,23.135309
JAX00375023,14,23.143027
JAX00375038,14,23.238686
UNC140103676,14,23.754959
UNC140103700,14,23.789691
UNC140784413,14,24.172768
backupUNC141490485,14,24.500639
UNC140104069,14,24.837622
backupUNC140104438,14,25.645526
UNC140104593,14,26.444833
UNC140104606,14,26.487097
UNC140105795,14,27.266461
UNC140440161,14,27.517429
backupUNC140106398,14,28.171033
UNC140106698,14,28.375451
JAX00204570,14,29.529978
backupUNC140442244,14,29.95749
UNC140110351,14,30.312504
UNC140443515,14,30.746089
backupUNC140110571,14,31.213378
JAX00376591,14,31.443078
UNC140111432,14,31.695078
UNC140839595,14,31.934314
JAX00376744,14,32.447629
JAX00051629,14,32.716284
UNC140849361,14,33.285015
JAX00051711,14,33.815849
backupUNC140121600,14,33.834941
backupUNC140123201,14,33.999123
backupUNC140854347,14,34.380791
UNC140129199,14,34.683064
UNC140132008,14,35.059765
JAX00377512,14,35.304894
JAX00377515,14,35.306815
backupUNC140137407,14,35.692065
backupUNC140859505,14,35.988942
UNC_rs49949249,14,36.280076
backupJAX00377781,14,36.652218
JAX00377820,14,36.852767
backupUNC140862843,14,36.868185
UNC140150038,14,37.212163
UNC140151056,14,37.347737
UNC141417762,14,37.797744
backupUNC140871634,14,38.143903
UNC140151203,14,38.428932
JAX00378166,14,38.43075
backupJAX00378240,14,38.696038
UNC141358505,14,39.351672
backupUNC141359118,14,39.597148
UNC140891992,14,40.437719
JAX00052252,14,41.031477
UNC141432944,14,41.306338
JAX00204786,14,41.326654
UNC140898285,14,42.452783
UNC140898549,14,43.122502
UNC140151747,14,43.706525
UNC140673995,14,44.50603
backupUNC140902860,14,44.915263
JAX00052446,14,45.04057
UNC140152983,14,45.69808
UNC140158782,14,46.545443
UNC140417972,14,46.82989
UNC141383930,14,47.098382
backupUNC140165312,14,47.475481
backupUNC140167042,14,47.737456
UNC140172727,14,48.49205
backupUNC141498528,14,48.644582
UNC140175312,14,48.895734
UNC140178161,14,49.407504
backupUNC140418896,14,49.638706
UNC140182284,14,49.991968
UNC140923270,14,51.40044
UNC140197182,14,52.111443
UNC140395607,14,52.518145
backupUNC140201105,14,52.793998
JAX00380312,14,53.912978
UNC140208618,14,54.099293
backupUNC140210413,14,54.333417
UNC140448070,14,54.805377
UNC140214501,14,54.881952
UNC140421057,14,54.911553
JAX00053189,14,55.390911
JAX00380599,14,55.512516
backupJAX00053217,14,55.785585
backupUNC140942387,14,56.090832
JAX00380814,14,56.673853
backupUNC140946612,14,56.676018
backupUNC141394134,14,56.863136
backupUNC140950940,14,57.29239
backupUNC140955323,14,57.805665
backupJAX00053378,14,57.91162
JAX00380963,14,57.994614
backupUNC140958199,14,58.183146
backupUNC140693590,14,58.563235
JAX00381082,14,58.855092
backupUNC140961895,14,59.148518
UNC140216578,14,59.701871
JAX00381184,14,59.707347
JAX00381273,14,60.034873
JAX00381336,14,60.455443
JAX00053588,14,60.700732
backupUNC140216727,14,60.944076
JAX00053624,14,61.191513
UNC140421942,14,61.752579
backupUNC140453246,14,61.955953
JAX00053712,14,62.371392
backupUNC140219411,14,62.43624
UNC140454530,14,63.024703
UNC140992813,14,63.759497
UNC140221618,14,64.136127
UNC140222045,14,64.261886
UNC140676840,14,64.633729
backupJAX00053908,14,64.99604
UNC140223024,14,65.344047
